sell_id,price
1100143428,622847.0967378861
1101291792,683648.0468730368
1095744168,731084.0614037919
1100599234,525528.6253414626
1101277665,2173852.1088230903
1101261724,1097713.649496374
1101136169,316586.2573498544
1100857312,972045.9357807464
1097690092,1034430.0485210372
1100562360,825835.1000193142
1101196213,194976.1513177062
1094388514,627055.5712639634
1101071702,692424.0947692608
1084753487,495121.42440782645
1101259446,2462741.103893213
1100991690,1559779.8578200103
1101225345,1666795.0875838993
1098126704,654580.902805424
1099949312,1217522.4770630628
1100638834,1228431.4496088587
1101251493,473795.486839684
1099021126,520005.98870762286
1087118441,482504.36697220977
1101295699,850662.6479295531
1100791216,2447267.750393443
1095839750,632840.7418601091
1101248305,1312756.3607019223
1100858074,445873.0708186004
1084387067,965904.2106407821
1095665002,913613.8031031968
1101164443,775154.4789822721
1101102480,1005085.9179928096
1101121264,1040876.2285087644
1100531310,677776.3874735797
1101243420,579327.3701887476
1095846216,1260781.1730789843
1094313154,263068.6562172195
1100844220,840982.480064542
1101153989,767682.7379839205
1100737640,623017.1708640639
1099782524,611920.6142838559
1100037742,383982.73210444325
1101251840,307911.8176691074
1101235201,868429.3810825736
1092166276,481802.13460625027
1092660374,839524.781015927
1101175099,444257.69497772056
1101218115,804548.8129929956
1100358666,1197715.2421944097
1101218503,638014.9755533006
1095419590,1006898.4767536909
1099722140,1154933.9137358658
1097146488,359911.6218618305
1101180125,531324.6496553285
1101103124,1126598.359092095
1052738016,220262.51332136913
1101237572,1222759.3431503184
1101130309,1159910.7053617118
1100387676,1120729.7167540828
1101251250,797826.5873673358
1100762884,1342424.904994974
1084460963,803566.0879469337
1098255856,477964.1165253596
1100874644,1191886.8126508957
1089376140,940640.015460699
1086685104,615476.7032260001
1101240429,747960.0725544221
1101075120,553905.4267219675
1101247692,437581.49024419737
1096998110,712009.051193049
1101037882,1223826.3926822075
1092479378,920430.4576162619
1101118541,758217.4557550462
1100959808,663252.80803861
1101189327,723991.4643844524
1100740496,593047.0375742054
1101070219,1010217.4226943814
1100767464,730331.9430989182
1101141034,758600.2158786416
1099990364,431705.4861782199
1100341870,1325710.5383893687
1098995410,721029.7424758807
1097401956,666507.7889759457
1100935500,2137216.2500801804
1101223655,308729.981058654
1100435172,1736832.3391934917
1097324920,595102.5701667481
1101275556,769425.8608180257
1098673254,647238.8763986106
1101160981,507054.93051302474
1101030036,630237.2138392398
1101082049,419103.5721323704
1100999394,817071.0399981542
1101251336,1107332.5649244492
1101263357,148099.73969595553
1100913952,602439.1045813068
1100588354,861898.3035989546
1100457468,767022.8138216544
1101129457,493293.7160116549
1101254166,704786.5407494263
1101097732,458495.5872021826
1089871426,661509.8510970798
1091893478,752248.0675462745
1100520300,859324.5863637532
1100859864,642967.3363281409
1101180919,650567.8530333297
1101283628,224805.17570255866
1088892636,447893.8059089102
1100787062,875695.6025398102
1100490374,751587.6714938753
1101281041,546790.9393572793
1100813630,1006699.0638233585
1100944730,908423.038849623
1098677812,210794.78453157915
1096411742,483768.7508467829
1099926406,582142.529371951
1100626500,574079.4076044455
1100076186,397242.0993552301
1101254297,687600.9587648917
1101038426,807406.2686227177
1101284222,409590.0739909922
1101286762,307576.23172607925
1101130685,991594.2948978366
1090187176,1231963.740718669
1100863746,1508311.812335031
1100865492,569366.620478926
1101273271,409607.5645761933
1101072340,526747.3478101653
1100954200,273633.4560778335
1098611030,550103.5780146674
1092918498,1036826.5452345683
1101189754,395133.93773932214
1099813450,557048.1967813466
1101290995,372501.7657929904
1093276378,728099.1621402261
1100869918,489441.8886489556
1100783202,658626.8737998087
1093039690,1354344.3434782026
1101120999,519886.107864606
1087684374,702744.262144003
1101272994,965939.6974432705
1099984460,225540.21786908782
1090702534,1719784.8051094406
1099743878,877355.9662241786
1099868226,610605.6715031858
1101263632,637256.9136033918
1099736552,318479.18660153
1100757436,593063.4334982134
1071870966,134265.5080736478
1100522116,1411718.0766497285
1101202086,1335968.9201175885
1101019804,149892.78063405698
1100455592,135288.37685348163
1101282615,102118.0150843447
1099635168,836427.0256505912
1100779378,707419.3909531973
1100368806,609405.8222297543
1101126172,174724.85486221232
1100980204,603751.5983829654
1100656396,284128.8535374111
1089614631,813205.7787464865
1100408674,781210.9043180826
1101084423,441040.67797380226
1101025918,464921.76990579086
1088917830,623691.1497803787
1078158189,770451.7225845744
1100350010,759454.3621867973
1092254636,922880.8761889886
1052303444,693811.0302254675
1101271967,771593.554422801
1096502200,511005.00731270027
1101159635,761693.6364912429
1099650640,978614.2133406601
1100037516,298550.68775463296
1101154637,678729.194046666
1101260561,480170.152318219
1101076736,1078230.8932380148
1101111705,543278.1527677078
1101139409,659494.1910249525
1072067350,1140047.786266686
1090420648,1410375.252106756
1101104872,382808.8378510403
1101280855,2283393.21871547
1100271934,347473.17256385804
1100839716,1130125.2912734246
1099834584,526633.0430343945
1100701278,749568.7682432537
1097571134,266356.97153938544
1099509408,356820.81529661757
1101168281,904168.5003730481
1082860768,1340158.2123251057
1097879110,263484.13707680645
1095845002,432786.04293367395
1096005510,1315451.4691534203
1100885840,600114.5945547206
1100759460,369633.0502457243
1101138075,521226.5405327665
1101209503,119533.56431119349
1099345760,118776.61809833768
1101017957,777186.3047837354
1098872050,554148.5037756683
1097490214,767601.7385005559
1101064138,671790.0657398478
1100675194,1355769.2901986314
1098626464,639019.8858665552
1101211654,389046.49133239244
1101237355,661089.6708680299
1100666966,233335.86111199151
1099047464,638080.4483208244
1101137137,507154.3153184148
1101261963,801988.25289523
1091105678,414282.9019508618
1088230226,468402.8110007965
1092876956,601753.2095053657
1099376856,353964.77981918846
1101085995,1072393.763953266
1101084008,816030.7975315345
1101041562,769092.7976262373
1079163872,695076.6841686608
1100371660,306186.78093867487
1101228348,889854.2736794691
1101058028,288010.2882041497
1101134157,658142.2440884187
1098855680,756765.8470241092
1101207756,302190.9849847504
1099504696,557945.2153596329
1101161002,408264.9239823103
1099146798,2171720.2438989636
1097112806,775707.5608954564
1100976098,1320832.250911726
1096058130,494235.03067520674
1100611256,507749.1550853729
1094981814,865386.3245927056
1097389680,217670.07894347698
1092260750,370861.73694750684
1094444186,1557229.7271144276
1100722342,717052.4908961104
1099321408,472260.7505102136
1080679598,2102655.788788931
1092530504,1046805.2039412529
1090728360,569445.800835163
1101247355,504334.0398485026
1101070193,938344.0847665109
1101273648,452477.6074846751
1091760360,737745.2446379765
1100722282,681374.1834608576
1093823124,988752.684636635
1101129175,521903.8691986746
1076675258,1004325.323737315
1101170337,1438430.796248436
1100732852,632179.8958141255
1100228082,677785.5953784664
1100962920,502975.2567191052
1100296466,1093950.412781642
1093408800,707680.9440741906
1101228334,692034.5031883345
1101252349,817748.7646421761
1099963826,1139449.4192359718
1100668112,535710.3286665308
1100931606,919862.1880817108
1100514944,539462.6705363098
1101177415,521089.4456196587
1100790714,856469.9147536923
1100434568,468686.72400675126
1101173529,685605.0746690012
1095825060,752435.9295425585
1100385938,598643.5798485489
1096320866,491398.60547296057
1100706214,798989.1833496271
1100784282,667982.5807652932
1100897726,485507.0194057384
1100041102,711405.1068207442
1101130312,852726.4572395607
1101207649,534990.1784993287
1099188404,745467.8708514713
1099537446,518691.02306948736
1090713972,56832.82968474077
1101274976,572188.9774398572
1098883304,597607.4633062589
1101079888,556535.2996579546
1100517224,758816.5554442226
1101278150,790911.8802689107
1101037402,838614.1314614011
1101202403,544947.3058804906
1100606212,227836.50883784355
1095040374,644677.7265378605
1092570164,139064.88252648353
1099803204,908772.7410168542
1100711910,448482.3227062229
1100256320,445400.84364841774
1101037416,836349.6821362651
1093975010,391594.48728297773
1101273563,402438.10495510604
1092086938,913986.3462017628
1101130657,508955.01770329394
1101210961,974086.120081205
1101155855,423217.47176789015
1100227484,947526.9841896566
1101180867,947390.3511808489
1101020876,806904.0117051601
1100877796,928136.7826704374
1101220586,298290.0604100635
1101071449,480790.50893334195
1100789772,961073.2445105977
1099671702,705932.7429340809
1100990066,536768.4055587847
1094689482,358358.4668321889
1090352656,412719.49744373787
1101037550,864219.9412177954
1093707356,663304.7236708839
1101205109,211896.94761390376
1100789258,433920.6924884173
1101086956,529958.8342851357
1100981524,757293.3936468735
1097670662,458181.28742826707
1101264309,413078.64739130664
1101260070,651996.246431678
1101130445,862628.5359859008
1086902647,441486.2024861093
1100871458,628977.6604856466
1082664470,936984.6119657817
1101089031,460127.82376899105
1101173904,495180.04012791754
1101035850,548116.0244065142
1089824194,900995.3296585474
1101166170,1305025.3629211097
1101271537,1022903.3353773039
1101230387,453437.0253570871
1100849976,799376.1226384927
1086291172,262102.37677210424
1101205966,202689.63906204258
1101282232,78398.14503064528
1100526594,968868.2947344068
1100051572,264456.16163063934
1095603950,574217.1833746674
1100591906,798845.8302091225
1100738782,508757.09940434824
1094845446,863066.7944363999
1094246594,1031783.878093014
1100920210,1015730.13756349
1095904822,109782.61992193542
1101269005,631005.8277767932
1086254600,627925.8307560517
1100992630,1208443.1845625273
1100173600,718665.5540530055
1097228614,650005.0620381653
1094515128,965842.9412429226
1099325638,213962.95710036065
1098213890,478592.8112596645
1101145483,836106.4593532948
1099767636,692098.505509815
1099155558,498383.2909385271
1096260458,657774.5047738868
1101238586,412974.6531306736
1100788462,554618.6690188092
1100180814,435510.5023791744
1101144250,1086407.6019915754
1091131966,494403.3263147274
1101250752,263698.3381898976
1099775434,280386.35290844954
1098731080,809763.401030664
1100524224,80310.75071751508
1099052434,414841.8282831044
1100792364,712063.0123741578
1100518026,1052296.6350273753
1097344326,336794.0701345842
1079253092,805741.285402135
1100940216,212837.0810606118
1093031492,300745.23247105
1101083832,595977.5557559761
1097824290,373975.8495507007
1100486616,206331.27251721447
1095409188,223311.55341650915
1100026746,369802.861889208
1020179587,575797.3033699673
1101109981,605143.5005407691
1100588172,560680.7986028157
1101165973,1460490.045339798
1099298746,568756.0496028883
1100183528,619203.7423312307
1100800006,617625.0414686803
1101011335,799732.7736365022
1101154533,690233.9291332779
1100792836,743309.4272082818
1100881948,296152.56249491393
1093519254,718470.1068043851
1091911856,615693.0464472628
1099867458,401970.5743871065
1099802306,621636.8453559877
1099304374,1026767.5497936724
1095329862,434129.270858684
1100643768,225568.67281213668
1093892110,546533.7822675498
1096262432,634940.0695528163
1101208310,640651.0522600557
1099116573,783867.808002423
1101126473,844072.4056178168
1100219078,282130.26706517796
1100965370,619146.9622465348
1101075066,625981.017647361
1099096826,504432.1196546934
1100051270,776800.9942733342
1095198526,513572.56066122313
1099330240,699371.6918307393
1101277137,406310.13722258963
1101210258,777571.4179173344
1099755376,644739.0832810459
1091051336,699437.2991950046
1100271720,1243570.1780263435
1099852844,226467.88910665293
